,smiles,frequency
385,C[CH][CH]CC,1
386,C[CH][CH][CH]C1[CH]C[CH]C1,1
387,CC[CH]C1CCC2(C)CCCC2C1CC,1
388,CC[CH]C,1
389,[As],1
390,CCCCCCC(CC)CCCCC,1
391,CCCCC(C)(C)C,1
392,CCC(C)C1[CH]C2CCCC2(C)CC1,1
393,CCC(C)C1CCCCC1,1
394,CCCCC(C)CCCC(C)CC,1
395,CCCC1CCC2(CC)CCCC2C1CC,1
396,CCCCC(CC)CC,1
397,CCC(C)C1CCC2(C)[CH]CCC2C1CC,1
398,CCC(C)C1CCC2(C)CCCC2C1,1
399,CCCCCC(C)CCC,1
400,CCCCCC1CCCC1C,1
401,CCC(C)C1CCC2(C)C(CC)CCC2C1CC,1
402,CCCCCCC(C)C,1
403,CCCCCCC(C1CCCCC1)C1CCCCC1,1
404,CCCCCCC(CC)CCCC,1
405,CCC(C)C1CCC2(C)C(CC)C3CC3C2C1C1[CH]C1,1
406,CCP(CC)CCP(CC)CC,1
407,CCC(C)CCCC(C)CCCC(C)CCCC(C)C,1
408,CCCCCCCCC(C)C,1
409,CCCCCCCCC(C)CC(C)CC,1
410,CCC(C)C(C)CC,1
411,CCCCCCCCCC(C)C1[CH]CCC2(C)[CH]CCC12,1
412,CCCCCCCCCCCCC,1
413,CCCCCCCCCCCCCC,1
414,CCC(C)[CH]C(CC)C1CCCC1(C)C,1
415,CCC(C)(CC)CC,1
416,CC1[CH]CCC2C1CCC1(C)[CH]CCC21,1
417,CCCCCCCCCCCCCCCCCCCCC,1
418,CCCCCCCCCCCCCCCCCCCCCC,1
419,CCCCC[CH]CCC1[CH]CC(C)C1C,1
420,CCC[CH][CH]C(CC)C1CCCC1(C)CC,1
421,C[CH][CH][CH]CC,1
422,C[CH][CH][CH]CCCCCC,1
423,CC1C2CCC(C2)C1(C)C,1
424,O=C1NN=NC2=CN=CN12,1
425,O=C1N=CNC2=C1C=CN2,1
426,CC(C)CC[CH]C[CH],1
427,O=C1N=CNC2=C1NN=C2,1
428,O=C1N=CNC2=NC=CN=C12,1
429,CC(C)CCCCCC(C)C,1
430,O=C1N=CNN2C=NC=C12,1
431,CC(C)CCC1CCC1,1
432,CC(C)CCC(C)C,1
433,O=C1NC2=C(C=CC=C2)O1,1
434,CC(C)CC(C)C,1
435,O=C1NC=NC2=C1N=CN2,1
436,CC(C)C1CCCCC1,1
437,O=C1NN=C2C=CC=CN12,1
438,O=C1NN=CC2=CC=CC=C12,1
439,O=C1NN=NN1,1
440,CCCC1(C)CCCC1C(C)CCCC(C)C,1
441,CC(C)C1CCCC2(C)CCCC12,1
442,CCC1[CH]CC2(C)CCCC2C1C[CH]C,1
443,CCCC(CC)C1CCCC1(C)C,1
444,CCCC(CC)C1CC(C)CC1(C)C,1
445,O=S=[OH+],1
446,O=[Tc](=O)=O,1
447,CCCC(C)CCCC(C)CCCC(C)C,1
448,CCC12CC3CC(CC(C3)C1)C2,1
449,C1CCC1,1
450,C1CCC(C2CCCCC2)CC1,1
451,C1=N[N+]=CS1,1
452,[Ag+],1
453,[Ag],1
454,[As+3].[As+3].[O-2].[O-2].[O-2],1
455,O=C1N=CNC2=C1C=CC=C2,1
456,CC(C)C[CH][CH][CH]CC(C)C,1
457,CC(C)[CH]C[CH][CH]CC(C)C(C)C,1
458,O=C1C=NNC=N1,1
459,CC12CC3CC(C1)CC(C)(C3)C2,1
460,CC1(C)[CH][CH]1,1
461,N#[N+],1
462,N=C1C=CN=CC1=N,1
463,N=C1N=CC=CN1,1
464,N=N,1
465,CC1(C)CCCCC1,1
466,CC1(C)CCCC1,1
467,O=C1C2=CC=CN=C2OC2=C1C=CC=C2,1
468,O=C1C=C2NC(=O)NC(=O)C2=CN1,1
469,O=C1C=CC2=CC3=C(C=C2O1)OC=C3,1
470,O=C1C=CC2=CC=CC=C2N1,1
471,O=C1C=CC=CC=C1,1
472,CC1(C)CC1,1
473,O=C1C=CN=C2C=CC=CN12,1
474,CC([CH])[CH][CH][CH]C,1
475,CC([CH])C[CH][CH],1
476,O=C1C=CNC(=S)N1,1
477,O=C1C=CNC2=C1C=CC=C2,1
478,O=C1C=CNC2=C1C=CC=N2,1
479,O=C1C=CNC2=CC3=C(C=C12)C(=O)C=CO3,1
480,CC([CH])C[CH]CC,1
481,CC([CH])C[CH]C,1
482,CC([CH])CC[CH]C,1
483,CC([CH])CCCC,1
484,O=C1C=CNN1,1
485,CC(C1[CH]C1)C1[CH]C2CCCC2(C)CC1,1
486,CCC1(C)CCCC2C3(C)CCCC(C)C3CCC21C,1
487,O=C1C=NNC2=CC=CC=C12,1
488,CCC1[CH]CC2(C)C(C)C(C)CC2C1CC,1
