,smiles,frequency
79,[CH]C(CC)C([CH]C)CC,8
80,C1=CN=C2C=CC=CC2=C1,8
81,C[CH]C[CH]C,8
82,C1=CC2=C(C=C1)N=CN=C2,7
83,[CH]CC(C)[CH][CH]C,7
84,CCCC(C)CC,7
85,C1=CNN=C1,7
86,C1=CN=CC=N1,7
87,C1=CC=[N+]C=C1,6
88,CC1CCCCC1,6
89,O=C1C=CC=CN1,6
90,C1=CC=C2N=CC=CC2=C1,6
91,C[CH][CH][CH]C,6
92,[CH]1[CH][CH]C[CH][CH]1,6
93,CCC(C)CC,6
94,O=C1C=CNC=N1,6
95,CCC1[CH]CC2(C)C[CH]CC2C1CC,6
96,CC12[CH][CH]CC1C1CCC3C[CH][CH]CC3(C)C1CC2,5
97,CCC(C)C1CCC2(C)[CH]CCC2C1CC,5
98,O=C1NC(=O)C2=C(N=CN2)N1,5
99,[CH]C(C)(C)C,5
100,O=C1C=CN=CN1,5
101,C[CH],5
102,CCCCCCCCC,5
103,C[CH]C(C)C,5
104,C1=CC=C2N=CN=CC2=C1,5
105,C1=CC=C2ON=CC2=C1,5
106,[CH]CC1C(CC)[CH]CC2(C)CC(C)CC12,5
107,[CH][CH][CH]C[CH]C,5
108,C1CCCC1,5
109,C1=NN=CN1,5
110,C1=CN=C2N=CN=CC2=N1,5
111,CCC1CCCCC1,4
112,O=C1NC=NC2=C1N=CN2,4
113,CCCCCCCC,4
114,O=C1N=CNC2=C1N=CN2,4
115,O=C1NC=NN1,4
116,CCCCCCCCCC,4
117,CC[CH]C(C)C,4
118,C=S,4
119,CCC1[CH]CC2(C)CCCC2C1CC,4
120,C[CH]C(C)CC1C[CH][CH]CC1,4
121,CCC1[CH]CC2(C)CCCC2C1C[CH]C,4
122,S=C1N=CNC2=C1NC=N2,4
123,CCCCCCCCCCCCCCC,4
124,CCC1[CH]CCC2(C)CCCC12,4
125,N=N,4
126,C[CH]C1CC[CH]C1(C)CCC,4
127,[CH]C(C)[CH]C(C)[CH]C(C)[CH][CH]C,4
128,N=O,4
129,CCC1[CH]C[CH]C(CC)[CH]1,4
130,C[CH][CH]C(C)[CH]CC,4
131,[CH][CH]C([CH])C,4
132,C1=NN=CS1,3
133,[CH][CH]C[CH],3
134,[CH]1[CH][CH][CH][CH][CH]1,3
135,[CH]CC1C(CC)[CH]CC2(C)C[CH]CC12,3
136,[CH]CC([CH]C1C(C)[CH]C[CH]C1C)C(C)C,3
137,[CH][CH]CC,3
138,CCC(C)CCCC(C)CCCC(C)CCCC(C)C,3
139,[CH]CC(C)CCC,3
140,O=C1N=CN=CN1,3
141,C1=CC2=C(C=C1)N=CC=C2,3
142,CCCCC(C)CC,3
143,O=C1C=CNC2=C1C=CC=N2,3
144,CCCC1CCCCC1,3
145,C[CH][CH]C(C)[CH]C(C)C[CH]C,3
146,CCCC1(C)[CH]CCC1C(C)CCCC(C)C,3
147,CCC1[CH]CCC2(C)[CH]CCC12,3
148,C1=C[NH+]=CN1,3
149,CC(C)(C)C,3
150,CC[CH]C1CCC2(CC)CCCC2C1CC,3
151,[CH]1CC[CH]CCC1,3
152,CC1CCCC1,3
153,[C-],3
154,C=C1C=CC=CC1=N,3
155,C[CH][CH]C[CH]C,3
156,CC1[CH][CH]C[CH]1,3
157,B,3
158,C=[N+],3
159,C[CH]C(CC)CC,3
160,C1CCCCCC1,3
161,[CH]CCCCC,3
162,O=C1C=CC2=CC=CC=C2O1,3
163,CC1CCC2C3CCC(C)C(C)(C)C3CCC12C,3
164,CC[CH][CH][CH]C,3
165,C[CH]C1CCCCC1CC,3
166,CC(C)CC[CH]C[CH],3
167,[CH]CC1[CH][CH][CH]CC1C,3
168,CC[CH]C,3
169,CC1[CH]CCC2C1CCC1(C)[CH]CCC21,3
170,[CH][CH]C(C)C,3
171,C1=CC=C2OC=CC2=C1,3
172,[CH]C(C)[CH]C,2
173,P=S,2
174,C[CH]C1CC[CH][CH]C1CC,2
175,[Al],2
176,O=C1C=CC2=C(C=CC=C2)N1,2
177,CCCC(C)CCC,2
178,CCCC1CCCC1,2
179,O=C1NC2=CC=CC=C2N1,2
180,[CH]1[CH]CC[CH]C1,2
181,O=C1OC=CO1,2
182,C[CH][CH]C(C)[CH]C,2
183,CCCCC(C)C,2
184,O=C1C=CNC2=NC=CC=C12,2
185,C[CH]CCC(C)C1CCC(C)C(C)C1C,2
186,CC[CH]C1CCC2(C)CCCC2C1CC,2
187,C[CH]C[CH][CH]C([CH]C)CC[CH]C[CH]C,2
188,O=C1C=CNC2=C1C=CC=C2,2
189,C[CH]C[CH][CH]C,2
190,CCCCCCCCCCC,2
191,C[CH][CH][CH]CCCCCC,2
192,[CH]1C[CH]CC[CH]C1,2
193,CCCCCCCCCCCCCC,2
194,CCCCCCCCCCCCCCCC,2
195,CCC[Hg],2
196,O=C1N=CNC2=C1C=CN2,2
197,CC[CH]C1CCC2(C)[CH]CCC2C1CC,2
198,CCCC(C)(C)C,2
199,C1=COC=N1,2
200,CC12[CH]CCC1C1CCC3C[CH]CCC3(C)C1C[CH]2,2
201,[CH]CC[CH]C,2
202,CC1(C)CCCCC1,2
203,CC1(C)CC1,2
204,[CH]C[CH]CCC,2
205,[CH][CH]CC([CH]C)CC,2
206,C1CCC1,2
207,C1C2CC3CC1CC(C2)C3,2
208,C1=NN=N[N-]1,2
209,[CH][CH][CH],2
210,[CH][CH][CH]C,2
211,[CH][CH][CH][CH],2
212,[CH][CH][CH][CH]C(C)C,2
213,[CH][CH][CH][CH][CH],2
214,C1=CNN=N1,2
215,[CH]CC1[CH]CCCC1,2
216,[CH][CH][CH][CH][CH]CCC,2
217,C1=CC=[NH+]C=C1,2
218,C1=CC=C2SN=CC2=C1,2
219,[H],2
220,C1=CC=C2SC=CC2=C1,2
221,C1=CC=C2C=NN=CC2=C1,2
222,C1=CC2=NON=C2C=C1,2
223,C1=CC2=NC=CN2N=C1,2
224,C1=CC2=C(C=C1)[NH+]=CC=C2,2
225,[Pt],2
226,[S+],2
227,[Se],2
228,C1=CC2=C(C=C1)NC=N2,2
229,[Si],2
230,CC1CCC1,2
231,CC(C)C[CH][CH][CH]CC(C)C,2
232,CCC(C)C(C)C,2
233,CCC(CC)CC,2
234,CCC(C)C1CCC2C3[CH]CC4C[CH]CCC4(C)C3CCC12C,2
235,CCC1[CH]CCC(C)C1CC,2
236,CCC(C)C1CCC2(C)CCCC2C1CC,2
237,[CH]CC1CCCCC1C,2
238,[CH]CC1C(CC)[CH]CC2(C)CCCC12,2
239,[CH]CC1(C)CCCC1[CH]CC,2
240,CCC(C)(C)C,2
241,CCC(C)CC(C)CC,2
242,[CH][CH][CH][CH][CH][CH][CH]C,1
243,O=C1NC2=C(N1)C1=CC=CC=C1N=C2,1
244,[Cu],1
245,[Cr],1
246,[ClH4+3],1
247,[Ca+2],1
248,[CH]1[CH]C1,1
249,[CH]CC(C)CC,1
250,O=C1NC=NC2=C1NN=C2,1
251,[CH]CC(C)C1CCCCC1,1
252,[CH]CC1C(C(C)CC)[CH]CC2(C)C[CH]CC12,1
253,[CH]CC1C(CC)CCC2(C)CC(C)CC12,1
254,O=C1NN=C2C=CC=CN12,1
255,O=C1NN=CC2=CC=CC=C12,1
256,[Fe-2],1
257,O=C1NC2=C(C=CC=C2)O1,1
258,[CH]C1CCCCC1,1
259,[CH]C1CC1,1
260,[Tl],1
261,[CH]C(CC)C(C)C,1
262,[CH]C([CH]C)CC,1
263,[CH]C12CC3CC(CC(C3)C1)C2,1
264,[CH]C1C(C([CH])C)CCC(C)C1CCCC,1
265,[CH]C1C(C)C1(C)C,1
266,[OH-],1
267,[N]=O,1
268,[CH]C1CCC2C3CC[CH]C3(C)CCC2C1(C)C,1
269,O=C1C=COC2=CC=CC=C12,1
270,O=C1N=CNC2=NC=CN=C12,1
271,[N-]=[N+]=N,1
272,O=C1N=CNN2C=NC=C12,1
273,[CH]C1CCCC1C,1
274,O=C1N=CNNC1=O,1
275,O=C1N=CNO1,1
276,[Mn],1
277,[CH]C(C)CC,1
278,O=C1NN=NC2=CN=CN12,1
279,[CH][CH][CH]C(C)C,1
280,[CH][CH][CH]CC,1
281,O=C1NN=NN1,1
282,[CH]C[CH]C[CH]C,1
283,[CH]1[CH][CH]C[CH]1,1
284,[As],1
285,[CH]C[CH]C(C)[CH][CH]C[CH]C,1
286,[Bi],1
287,[CH]1[CH][CH]CCC[CH]1,1
288,[CH]C[CH]C(C)CCCC(C)[CH][CH]C,1
289,[CH]CC[CH][CH]C,1
290,[CH]CC[CH]C[CH]C,1
291,[CH]CC[CH]C1CCC2(C)CCCC2C1CC,1
292,[CH]1CC1,1
293,[CH]1CCCCCCC1,1
294,[CH]1[CH]CCCC1,1
295,[CH]CC[CH],1
296,[CH]1CC[CH]CC1,1
297,[CH]1[CH]C2CCC1C2,1
298,[CH]CC1[CH]C1,1
299,S=S,1
300,S=C1NC=CN1,1
301,[CH]C[CH][CH],1
302,[CH][CH]CC[CH],1
303,[CH]CC1[CH]CCC1,1
304,[CH][CH]C[CH][CH]C,1
305,[CH][CH]C[CH]CCC[CH][CH][CH]C[CH],1
306,[CH][CH]C[CH]C,1
307,[CH]CC1C(CC)[CH]CC2(C)[CH]C(C)CC12,1
308,O=[Tc](=O)=O,1
309,O=[Ti]=O,1
310,[CH][CH]CCCC,1
311,S=C1C=CC=CN1,1
312,O=[Zn],1
313,[CH]1[CH][CH]C[CH]C[CH]1,1
314,[CH][CH]C1CCCCC1,1
315,[CH][CH]C([CH][CH]C)CC,1
316,[CH]C([CH])C,1
317,[CH]C[CH][CH][CH]CCC[CH]C[CH][CH]CC[CH]C[CH]C,1
318,[CH]C[CH][CH]C([CH]C)CC[CH]C[CH]C,1
319,O=C1C=NNC2=CC=CC=C12,1
320,*,1
321,O=C1C=COC2=C1C=CC=C2,1
322,CC(C)CCCC[CH],1
323,CC([CH])[CH][CH][CH]C,1
324,CC([CH])[CH][CH]CC,1
325,CC([CH])[CH][CH],1
326,CC([CH])C[CH][CH],1
327,CC([CH])C[CH]CC,1
328,CC([CH])C[CH]C,1
329,CC(C)[CH]C[CH][CH]CC(C)C(C)C,1
330,CC(C)CCC1CCC1,1
331,C1CCC(C2CCCCC2)CC1,1
332,CC(C)CCC(C)C,1
333,CC(C)CC(C)C,1
334,CC(C)CC(C)(C)C,1
335,CC(C)C1CC[CH]CC1,1
336,CC(C)C(C)C,1
337,C=C1C=CSC1=N,1
338,C=C1C=CC(=C)C=C1,1
339,CC([CH]CCC(C)C)C1[CH][CH]C2C3[CH][CH]C4C[CH]CCC4(C)C3CC2C1C,1
340,CC1(C)CCCC1,1
341,CC1(C)[CH]C1,1
342,CC1(C)[CH][CH]1,1
343,CCC(C)C1CCC2(C)C(CC)C3CC3C2C1C1[CH]C1,1
344,CCC(C)C1CCC2(C)C(C)CCC2C1CC,1
345,CCC(C)C(C)(C)C,1
346,CC1[CH][CH]CC1C,1
347,CC1[CH]C1C,1
348,CC1[CH]C(C)CCCCC1,1
349,CC1C[CH]C(C(C)C)CC1,1
350,CC1CC[CH]CC1,1
351,CC1CCCCC1C,1
352,CC1CCCC1(C)C,1
353,CC1CC1C,1
354,CC1C2CCC(C2)C1(C)C,1
355,CC12[CH]CCC1C1CCC3C[CH]CCC3(C)C1CC2,1
356,CC12[CH]CCC1C1CCC3CCCCC3(C)C1CC2,1
357,CC12CC3CC(C1)CC(C)(C3)C2,1
358,C1CCCCCCC1,1
359,C1=N[N-]N=N1,1
360,CCC(C)C1[CH]C2CCCC2(C)CC1,1
361,C1=CC2=NC3=C(C=CC4=C3C=CC=C4)N2C=C1,1
362,C1=CC=C2NN=CC2=C1,1
363,C1=CC=C2C=NC=CC2=C1,1
364,C1=CC=C2C(=C1)NC1=C2C=CC=C1,1
365,C1=CC=C2C(=C1)N=CC1=C2NC=N1,1
366,C1=CC2=NSN=C2C=C1,1
367,C1=CC2=NC=CN=C2C=C1,1
368,C1=CC2=NC=CN2C=C1,1
369,C1=CC2=CNN=C2C=C1,1
370,C1=NSN=C1,1
371,C1=CC2=CN=CN=C2C=C1,1
372,C1=CC2=C(N=C1)NC=C2,1
373,C1=CC2=C(C=C1)SC=N2,1
374,C1=CC2=C(C=C1)SC=C2,1
375,C1=CC2=C(C=C1)ON=C2,1
376,C1=CC2=C(C=C1)N=CC=N2,1
377,C1=CC2=C(C=C1)C1=C(C=CC=C1)C=C2,1
378,C1=CC=C2SC=NC2=C1,1
379,C1=CC=C2[NH+]=CC=CC2=C1,1
380,C1=CN2C=NC=C2C=N1,1
381,C1=CN2N=CC=C2N=C1,1
382,C1=NN=CO1,1
383,C1=NC=NS1,1
384,C1=NC=NO1,1
385,C1=NC=NC=N1,1
386,C1=NC=NC2=C1NC=N2,1
387,C1=NC=NC2=C1C=NN2,1
388,C1=NC=C2N=NNC2=N1,1
389,C1=NC=C2N=CN=CC2=C1,1
390,C1=C[N+]=CN=C1,1
391,C1=C[N+]=C2C=CC=CC2=C1,1
392,C1=CSC=[N+]1,1
393,C1=CNC=CC=NC=CC2=CC=C(C=CN=C1)N2,1
394,C1=CN=NC=N1,1
395,C1=CN=CC=C2C=CC(=CC3=CC=C(C=CN=C1)N3)N2,1
396,C1=CN=C2NC=CC2=C1,1
397,CCC(C)C1C[CH]CC1,1
398,CCC(C)C1[CH]C2CC[CH]C2(C)CC1,1
399,O=C1C=CNN1,1
400,C[CH]CC1(C)C(C)CCC2C3CC[CH]C3(C)CCC21,1
401,C[CH]C[CH]CCCCC(C)[CH]C(C)CC,1
402,C[CH]C[CH]CC,1
403,C[CH]CC[CH]CC,1
404,C[CH]CCCC[CH][CH][CH][CH][CH][CH][CH]CC[CH]C,1
405,C[CH]CCCC,1
406,C[CH]CC1C(C(C)CC)[CH]CC2(C)[CH]CCC12,1
407,C[CH]CC1C(C(C)CC)CCC2(C)CCCC12,1
408,C[CH]C1C(C(C)CC)[CH]CC2(C)C(CC)CCC12,1
409,CC[CH]CCC,1
410,C[CH]C1C(C(C)CC)CCC2(C)C(CC)CCC12,1
411,C[CH]C12CCC([CH]C1CC)C(C(C)C(C)(C)C)C2,1
412,C[CH]C([CH]CCCCCC)CCCCCCCC,1
413,C[CH]C(CC)C(C)C,1
414,C[CH]C(C)CCC,1
415,C[CH]C(C)C(C)CC,1
416,CC[CH][CH]C(CC)C1CCCC1(C)CC,1
417,C[CH][CH]C(C)C,1
418,C[CH][CH]C(C)[CH]C(C)CC(C)C,1
419,C[CH][CH]CC,1
420,C[CH][CH]CC(C)C,1
421,O=C1C=CNC=C1,1
422,O=C1C=CNC2=CC3=C(C=C12)C(=O)C=CO3,1
423,O=C1C=CNC(=S)N1,1
424,O=C1C=CN=C2C=CC=CN12,1
425,O=C1C=CC=CC=C1,1
426,O=C1C=CC2=CC3=C(C=C2O1)OC=C3,1
427,O=C1C=CC2=C(C=CC=C2)O1,1
428,O=C1C=CC2=C(C=C3OC=CC3=C2)O1,1
429,O=C1C2=CC=CC=C2OC2=NC=CC=C12,1
430,N=C1NN=CS1,1
431,N=C1C=CN=CC1=N,1
432,C[CH][CH][CH]CCCC,1
433,C[CH][CH][CH]C1[CH]C[CH]C1,1
434,C[CH][CH][CH]C(C)C[CH][CH]C(C)[CH]C,1
435,C[CH][CH]CCC[CH]CC,1
436,CC[CH]CCC1[CH]C[CH]C1C,1
437,CC[CH]CC,1
438,CCC(C)C1[CH]CC2(C)C(C)CCC2C1CC,1
439,CCC1CCC(C)C(CC)C1CC,1
440,CCC1[CH]C[CH]C1C,1
441,CCC1[CH]CCCC1,1
442,CCC1[CH]CC2(C)[CH]C(C)CC2C1CC,1
443,CCC1[CH]CC2(C)CC(C)CC2C1[CH]C,1
444,CCC1[CH]CC2(C)C(C)C(C)CC2C1CC,1
445,CCC1CCCC1,1
446,CCC1CCC1,1
447,CCC1CCC(C)C(CC)C1C,1
448,CC[CH]C1CCC(C)C1(C)CC,1
449,CCC1C(C(C)C)CCC2(C)CCCC12,1
450,CCC12[CH]C(C)([CH]CC(C)[CH]C1C)C(C)CC2,1
451,CCC12CC3CC(CC(C3)C1)C2,1
452,CCC(CC)C(C)C,1
453,CCC(C)[CH]C(CC)C1CCCC1(C)C,1
454,CCC(C)C[CH]CC1(C)CCCCC1C,1
455,CCC(C)C1[CH]CC2(C)C[CH]CC2C1CC,1
456,CCCC(C)CC(C)CC,1
457,CCCC(C)CCCC(C)CCCC(C)C,1
458,CCCC(C)[CH]C(C)[CH][CH]C,1
459,CCCC(CC)CC,1
460,CC[CH]C(CC)C1CCCC1(C)C,1
461,CC[CH]C(CC)C1CC(C)CC1(C)C,1
462,CC[CH]C(C)(C)C(C)CC(C)C(C)CC,1
463,CCP(CC)CCP(CC)CC,1
464,CCP(=[Au])(CC)CC,1
465,CCC[CH]C1CCC2(C)C(CC)CCC2C1CC,1
466,CCCC[CH]C(C)C,1
467,CCCCC[CH]CCC1[CH]CC(C)C1C,1
468,CCCCCC[CH][CH]C[CH]CCCCCCCCCCC,1
469,CCCCCCCCCCCCCCCCCCCCCC,1
470,CCCCCCCCCCCCC,1
471,CCCCCCCCCCCC,1
472,CCCCCCCCCC(C)C1[CH]CCC2(C)[CH]CCC12,1
473,CCCCCCC(C)C,1
474,CCCCC(CC)CC,1
475,[Zn],1
